,gene_pair,A1,A2,ols_p,ols_coef,n_A2_lost,A2_lost_mean_quant_A1,A2_other_mean_quant_A1,p_adj,compensation,collateral_loss,sorted_gene_pair,bronze_standard_SL,strict_comb_hit,lenient_comb_hit,in_PC_CORUM,in_PC_CORUM_essential,in_PC_CORUM_both,in_PC_EBI,in_PC_humap,closest_pair,famsize2,other_dir_comp,other_dir_cl,dataset,FDR_threshold
119,ELAVL1_RBMS3,ELAVL1,RBMS3,0.053272822205627145,0.048685013258127074,202,26.934315164947144,27.088137157050312,0.15619477568763673,False,False,ELAVL1_RBMS3,False,,,False,False,False,False,True,False,False,,,pancan,0.05
120,RBMS2_RBMS3,RBMS2,RBMS3,0.07564657571493327,-0.060939589240021186,200,22.532885883085065,22.88664646200466,0.20202410124231063,False,False,RBMS2_RBMS3,False,,,False,False,False,False,False,False,False,,,pancan,0.05
121,PABPC1_PABPC4,PABPC1,PABPC4,0.008132873958824048,0.09309081615143301,46,27.041539365051978,26.748221041681745,0.039818829843417204,True,False,PABPC1_PABPC4,,,,True,True,False,True,True,True,False,,,pancan,0.05
122,PABPC3_PABPC4,PABPC3,PABPC4,0.18025811320132906,0.11670058611491471,26,20.05808365342288,20.14692589526878,0.35983595555112813,False,False,PABPC3_PABPC4,,,,False,False,False,False,True,False,False,,,pancan,0.05
123,AGPAT4_AGPAT3,AGPAT4,AGPAT3,0.6092756867257447,0.03412438868314502,62,21.23856659851376,21.493846789145692,0.7666670888102468,False,False,AGPAT3_AGPAT4,,False,False,False,False,False,False,False,True,False,False,False,pancan,0.05
124,AGPAT5_AGPAT3,AGPAT5,AGPAT3,0.04827710376022784,0.0836849644132173,80,24.938481002743163,25.11245997069566,0.14592984658762584,False,False,AGPAT3_AGPAT5,False,,,False,False,False,False,False,True,False,False,False,pancan,0.05
125,LCLAT1_AGPAT3,LCLAT1,AGPAT3,0.00885710022793976,0.11496159226909007,80,24.998991396257733,24.580374374459165,0.04263354461667948,True,False,AGPAT3_LCLAT1,False,,,False,False,False,False,False,True,False,,,pancan,0.05
126,AGPAT4_AGPAT5,AGPAT4,AGPAT5,0.1505892078160575,-0.07626802096245044,118,21.21598205017761,21.54520790837069,0.31891121989047316,False,False,AGPAT4_AGPAT5,,,,False,False,False,False,False,False,False,False,False,pancan,0.05
127,AGPAT3_AGPAT5,AGPAT3,AGPAT5,0.06715272956597525,-0.06469109595479328,170,24.47276036529759,24.693906708126445,0.18529690780824132,False,False,AGPAT3_AGPAT5,False,,,False,False,False,False,False,True,False,False,False,pancan,0.05
128,AGPAT5_AGPAT4,AGPAT5,AGPAT4,0.6000037550258923,0.019743611783670012,104,25.107601550680933,25.103979836840594,0.7610663335119423,False,False,AGPAT4_AGPAT5,,,,False,False,False,False,False,False,False,False,False,pancan,0.05
129,LCLAT1_AGPAT4,LCLAT1,AGPAT4,0.0011571363148126109,0.12365565136546047,104,24.70886848877997,24.5967066308212,0.009438926225114297,True,False,AGPAT4_LCLAT1,,,,False,False,False,False,False,False,False,,,pancan,0.05
130,AGPAT3_AGPAT4,AGPAT3,AGPAT4,0.2985606376609842,-0.04379173663595648,104,24.890790250947234,24.601596164528612,0.49197723187016096,False,False,AGPAT3_AGPAT4,,False,False,False,False,False,False,False,True,False,False,False,pancan,0.05
131,TXNL4A_TXNL4B,TXNL4A,TXNL4B,0.0006762490112869169,0.12120531909121365,51,24.73159473407174,24.33258484959339,0.006343132409771328,True,False,TXNL4A_TXNL4B,False,False,False,True,True,False,False,True,True,True,False,False,pancan,0.05
132,DYRK1B_DYRK1A,DYRK1B,DYRK1A,0.42250845400070614,0.06204470620461067,31,19.44798276553825,19.694826068517965,0.6101860948072164,False,False,DYRK1A_DYRK1B,False,False,False,False,False,False,False,True,True,False,,,pancan,0.05
133,RALY_HNRNPC,RALY,HNRNPC,0.0005687091281580484,0.11224270438154071,101,27.828872889021007,27.838953740942955,0.0054923114110485526,True,False,HNRNPC_RALY,,False,False,True,True,True,False,True,False,False,,,pancan,0.05
134,ECHDC2_AUH,ECHDC2,AUH,0.006652135659854389,-0.14713317599782494,80,23.19183907689545,22.68071078970381,0.03503194793174582,False,True,AUH_ECHDC2,False,False,False,False,False,False,False,True,True,False,False,False,pancan,0.05
135,ECH1_AUH,ECH1,AUH,0.6924355154219546,0.020112678402655848,82,27.63150817314791,27.485218145858603,0.8239243121769962,False,False,AUH_ECH1,,,,False,False,False,False,True,True,False,False,False,pancan,0.05
136,ECHS1_AUH,ECHS1,AUH,0.5293458746834885,0.026473793626907716,82,28.223270907126235,28.114188755871123,0.7022230999189563,False,False,AUH_ECHS1,,False,False,False,False,False,False,True,False,False,False,False,pancan,0.05
137,ECHDC3_AUH,ECHDC3,AUH,0.8260201527762018,-0.018283351639377443,80,24.522550174674407,23.698811990428325,0.9063284441957185,False,False,AUH_ECHDC3,,,,False,False,False,False,True,False,False,False,True,pancan,0.05
138,ECHDC2_ECHS1,ECHDC2,ECHS1,0.32169889237001803,-0.051713672567398825,147,21.612556642917063,22.960113277790594,0.5156212422267517,False,False,ECHDC2_ECHS1,False,False,False,False,False,False,False,True,False,False,False,False,pancan,0.05
139,ECH1_ECHS1,ECH1,ECHS1,0.17860839430870679,0.06622381556834417,150,27.39919028063815,27.519979786609067,0.3587607818757018,False,False,ECH1_ECHS1,,,,False,False,False,False,True,False,False,False,False,pancan,0.05
140,AUH_ECHS1,AUH,ECHS1,0.033390307566606686,-0.10232483942116657,150,24.65982073890144,24.54860001560284,0.11235887410612203,False,False,AUH_ECHS1,,False,False,False,False,False,False,True,False,False,False,False,pancan,0.05
141,ECHDC2_ECH1,ECHDC2,ECH1,0.8053023663921879,0.020513713768741944,32,22.7275934410495,22.776048224616797,0.8933028678192118,False,False,ECH1_ECHDC2,False,,,False,False,False,False,True,False,False,True,False,pancan,0.05
142,ECHS1_ECH1,ECHS1,ECH1,0.22923316439218783,0.07847680328603449,32,28.21098574066558,28.137462468224008,0.41818574079213816,False,False,ECH1_ECHS1,,,,False,False,False,False,True,False,False,False,False,pancan,0.05
143,AUH_ECH1,AUH,ECH1,0.10351926637377935,-0.12495671676384447,32,24.633047505839812,24.559480508814076,0.25104360748403937,False,False,AUH_ECH1,,,,False,False,False,False,True,True,False,False,False,pancan,0.05
144,ECHDC2_ECHDC3,ECHDC2,ECHDC3,0.21425106486864928,-0.07177923931682018,119,21.25162665196873,22.97289110655383,0.39900239686715977,False,False,ECHDC2_ECHDC3,,,,False,False,False,False,True,False,False,False,False,pancan,0.05
145,AUH_ECHDC3,AUH,ECHDC3,0.010927649325379643,-0.13398400869454186,122,24.530101641121345,24.568712223567243,0.04932559497859111,False,True,AUH_ECHDC3,,,,False,False,False,False,True,False,False,False,False,pancan,0.05
146,CDYL2_ECI2,CDYL2,ECI2,0.8818606450203577,0.012680668876095959,26,18.75547349067123,19.03058333256911,0.9376837252637646,False,False,CDYL2_ECI2,,,,False,False,False,False,True,False,False,False,False,pancan,0.05
147,CDYL2_CDYL,CDYL2,CDYL,0.97242662370566,0.0028902048908417514,27,18.71336833349613,19.02965464637731,0.985369302814431,False,False,CDYL_CDYL2,,False,False,True,False,False,False,True,True,False,True,False,pancan,0.05
148,ECI2_CDYL2,ECI2,CDYL2,0.9390058828896164,-0.004350212992612859,69,25.523414065443276,25.582825491397077,0.9685311858310287,False,False,CDYL2_ECI2,,,,False,False,False,False,True,False,False,False,False,pancan,0.05
149,CDYL_CDYL2,CDYL,CDYL2,1.810786286445448e-08,0.20094032074032314,69,23.6564808935724,23.057471726540903,1.4261503028418632e-06,True,False,CDYL_CDYL2,,False,False,True,False,False,False,True,True,False,False,False,pancan,0.05
150,ECH1_ECHDC2,ECH1,ECHDC2,0.009017378857659776,0.15415523764412664,58,27.57215686761918,27.480904834905484,0.04312877136502263,True,False,ECH1_ECHDC2,False,,,False,False,False,False,True,False,False,False,False,pancan,0.05
151,ECHS1_ECHDC2,ECHS1,ECHDC2,0.10579561166012534,0.07986435155658067,58,28.01597799553273,28.130456030250908,0.2539081030477335,False,False,ECHDC2_ECHS1,False,False,False,False,False,False,False,True,False,False,False,False,pancan,0.05
152,ECHDC3_ECHDC2,ECHDC3,ECHDC2,0.6619472860362574,-0.04505277649709272,54,23.30055659865098,23.782502082999816,0.8041870528952252,False,False,ECHDC2_ECHDC3,,,,False,False,False,False,True,False,False,False,False,pancan,0.05
153,AUH_ECHDC2,AUH,ECHDC2,0.26563180353546517,-0.06530729573379424,58,24.523127795356494,24.568558197393013,0.45739787110479674,False,False,AUH_ECHDC2,False,False,False,False,False,False,False,True,True,False,False,True,pancan,0.05
154,YBX1_YBX3,YBX1,YBX3,0.018447034195092686,0.11709911047734978,40,27.53583746585475,27.29075492155723,0.07264314845102017,False,False,YBX1_YBX3,False,False,False,True,True,False,True,True,True,False,,,pancan,0.05
155,GABARAP_GABARAPL2,GABARAP,GABARAPL2,0.0673562643674657,-0.10024786752092307,43,24.96255185400472,24.33480200976131,0.18546318000637932,False,False,GABARAP_GABARAPL2,,False,False,False,False,False,False,False,False,False,False,False,pancan,0.05
156,MAP1LC3A_GABARAPL2,MAP1LC3A,GABARAPL2,0.1265394764319971,0.1416259350989421,50,22.142405200203115,22.371431792037356,0.2861546179907736,False,False,GABARAPL2_MAP1LC3A,False,,,False,False,False,False,False,False,False,,,pancan,0.05
157,GABARAPL2_GABARAP,GABARAPL2,GABARAP,0.5739864082649642,-0.024733988090453907,160,24.33913665386304,24.39441280779099,0.7400618613677713,False,False,GABARAP_GABARAPL2,,False,False,False,False,False,False,False,False,False,False,False,pancan,0.05
158,MAP1LC3A_GABARAP,MAP1LC3A,GABARAP,0.2051293868918689,-0.07631388431572939,148,21.576430685251943,22.512012367261576,0.38769723943711454,False,False,GABARAP_MAP1LC3A,False,,,False,False,False,False,False,False,False,,,pancan,0.05
159,ANPEP_ERAP1,ANPEP,ERAP1,0.5907600301285469,0.04423476746556194,100,25.32366963431543,25.17865618047367,0.7537965971025705,False,False,ANPEP_ERAP1,,False,False,True,False,False,False,False,False,False,,,pancan,0.05
160,ENPEP_ERAP1,ENPEP,ERAP1,0.5432286200209065,0.04142039259076613,96,23.644439273391793,24.089910338943298,0.7138861726857023,False,False,ENPEP_ERAP1,,False,False,True,False,False,False,False,False,False,,,pancan,0.05
161,NPEPPS_ERAP1,NPEPPS,ERAP1,0.3064289262598458,-0.02725691892832364,100,27.596049353848617,27.640535447319607,0.49995597239472933,False,False,ERAP1_NPEPPS,,False,False,True,False,False,False,True,False,False,False,False,pancan,0.05
162,ANPEP_LNPEP,ANPEP,LNPEP,0.5909866190024058,0.04423618686143682,100,25.32366963431543,25.176139004349395,0.7538751397941887,False,False,ANPEP_LNPEP,,,,False,False,False,False,False,False,False,,,pancan,0.05
163,ENPEP_LNPEP,ENPEP,LNPEP,0.5437080841797071,0.04140014535087365,96,23.644439273391793,24.086237742641114,0.7139342009463758,False,False,ENPEP_LNPEP,,False,False,False,False,False,False,False,False,False,,,pancan,0.05
164,NPEPPS_LNPEP,NPEPPS,LNPEP,0.3065230116178212,-0.027257095483335436,100,27.596049353848617,27.641317199876823,0.49995597239472933,False,False,LNPEP_NPEPPS,False,,,False,False,False,False,True,False,False,False,False,pancan,0.05
165,ANPEP_NPEPPS,ANPEP,NPEPPS,0.05520073525751036,0.25008372423477715,32,24.902282501683217,25.26292224514599,0.16037944640701515,False,False,ANPEP_NPEPPS,,False,False,False,False,False,False,True,False,False,,,pancan,0.05
166,ENPEP_NPEPPS,ENPEP,NPEPPS,0.49538478987985235,-0.06780395340020215,32,23.320269718283804,24.191086617266627,0.6746922242609319,False,False,ENPEP_NPEPPS,,False,False,False,False,False,False,True,True,False,,,pancan,0.05
167,LNPEP_NPEPPS,LNPEP,NPEPPS,0.08236421465658052,0.08798260251756443,32,24.3680943792985,24.498643025735902,0.21413758255620935,False,False,LNPEP_NPEPPS,False,,,False,False,False,False,True,False,False,False,False,pancan,0.05
168,ERAP2_NPEPPS,ERAP2,NPEPPS,0.7972229678680116,0.054874338150495625,32,24.022002691728204,24.590504074137993,0.8896221124013713,False,False,ERAP2_NPEPPS,False,False,False,True,False,False,False,True,False,False,,,pancan,0.05
169,ERAP1_NPEPPS,ERAP1,NPEPPS,0.0893811259685118,0.13178895826075795,32,26.448156742390026,26.53916484529172,0.2258792998642661,False,False,ERAP1_NPEPPS,,False,False,True,False,False,False,True,False,False,False,False,pancan,0.05
170,ABCD4_ABCD3,ABCD4,ABCD3,0.9635591988176953,-0.00276802933045725,60,20.386652413545587,20.742416866329584,0.9800798085502631,False,False,ABCD3_ABCD4,False,,,False,False,False,False,False,True,False,True,False,pancan,0.05
171,ABCD3_ABCD4,ABCD3,ABCD4,2.2761377203455012e-05,0.21159694853511157,115,25.686040109363184,25.655094348429053,0.0004346847464275686,True,False,ABCD3_ABCD4,False,,,False,False,False,False,False,True,False,False,False,pancan,0.05
172,NCCRP1_FBXO2,NCCRP1,FBXO2,0.9966210644651232,0.000714166602625535,43,23.60571984348901,22.688345899413424,0.9972760180671814,False,False,FBXO2_NCCRP1,,,,True,True,False,False,False,False,False,,,pancan,0.05
173,NCCRP1_FBXO6,NCCRP1,FBXO6,0.9966210644651232,0.000714166602625535,43,23.60571984348901,22.688345899413424,0.9972760180671814,False,False,FBXO6_NCCRP1,,,,False,False,False,False,True,False,False,,,pancan,0.05
174,FCGRT_HFE,FCGRT,HFE,0.12210460920187134,-0.08763717907601404,51,23.7600581433152,23.934288630720037,0.27986646002716925,False,False,FCGRT_HFE,False,,,False,False,False,False,False,False,False,False,False,pancan,0.05
175,AZGP1_HFE,AZGP1,HFE,0.9796436093667436,0.0023059621442605527,51,27.32248479680328,27.06913857705332,0.9889529298535435,False,False,AZGP1_HFE,,,,False,False,False,False,False,True,False,,,pancan,0.05
176,MR1_HFE,MR1,HFE,0.9948238946681867,0.0005777616969266652,31,20.115721070149398,19.755272803722036,0.996350701785634,False,False,HFE_MR1,False,,,False,False,False,False,False,True,False,,,pancan,0.05
177,AZGP1_FCGRT,AZGP1,FCGRT,0.6427924609171889,0.04197064665247885,50,27.26837556833202,27.03792415522608,0.7898780344867701,False,False,AZGP1_FCGRT,,,,False,False,False,False,False,False,False,,,pancan,0.05
178,MR1_FCGRT,MR1,FCGRT,0.8952605294982157,0.010998442864953007,40,20.054487739476247,19.772047611668686,0.9435971616861673,False,False,FCGRT_MR1,False,,,False,False,False,False,False,True,False,,,pancan,0.05
179,HFE_FCGRT,HFE,FCGRT,0.4243779041605914,-0.05442892464859887,42,20.270601227741828,20.052070255220535,0.6124986623082406,False,False,FCGRT_HFE,False,,,False,False,False,False,False,False,False,False,False,pancan,0.05
180,USP15_USP4,USP15,USP4,0.2829732319330939,-0.0225864307616348,208,25.320409022899067,25.340336021276528,0.4752285748052842,False,False,USP15_USP4,False,False,True,False,False,False,False,False,True,False,,,pancan,0.05
181,USP15_USP19,USP15,USP19,0.2829732319330939,-0.0225864307616348,208,25.320409022899067,25.340336021276528,0.4752285748052842,False,False,USP15_USP19,False,,,False,False,False,False,False,False,False,,,pancan,0.05
182,CYBRD1_CYB561,CYBRD1,CYB561,0.278352352488471,-0.10339939695459227,32,24.098978113357894,23.910933595778477,0.4700867305062988,False,False,CYB561_CYBRD1,False,,,False,False,False,False,True,False,False,,,pancan,0.05
183,PPP1CC_PPP1CA,PPP1CC,PPP1CA,0.26803087880332194,0.05558889732069261,25,25.44836109944691,25.316905777288582,0.4595964918819725,False,False,PPP1CA_PPP1CC,,False,False,True,True,False,False,True,True,False,False,False,pancan,0.05
184,PPP1CB_PPP1CA,PPP1CB,PPP1CA,0.1509233758699111,0.055532445453430945,25,27.15819562884868,26.717006190322387,0.3191021144530128,False,False,PPP1CA_PPP1CB,,,,True,True,False,False,True,True,False,,,pancan,0.05
185,PPP1CB_PPP1CC,PPP1CB,PPP1CC,0.44166052725401295,-0.0270499382053698,30,26.604286923894236,26.742732642964135,0.6281149715119337,False,False,PPP1CB_PPP1CC,,False,False,True,False,False,False,True,False,False,,,pancan,0.05
186,PPP1CA_PPP1CC,PPP1CA,PPP1CC,0.8552526587554293,0.00726007311294305,30,26.521039214690806,26.403791577297238,0.9216310793099319,False,False,PPP1CA_PPP1CC,,False,False,True,True,False,False,True,True,False,False,False,pancan,0.05
187,EPB42_F13A1,EPB42,F13A1,0.3535538684501608,-0.0975263675243231,55,24.932970895861878,25.067270422467104,0.5454347191942851,False,False,EPB42_F13A1,,,,False,False,False,True,False,False,False,,,pancan,0.05
188,TGM2_F13A1,TGM2,F13A1,0.7120450539545162,0.030075497821080197,55,28.53801545313658,28.448869553320886,0.8346762535667784,False,False,F13A1_TGM2,,False,False,True,False,False,True,False,False,False,,,pancan,0.05
189,NCOR1_NCOR2,NCOR1,NCOR2,0.06202544776735342,0.0778224782168506,29,24.111207841502203,23.90826356743259,0.174896447778562,False,False,NCOR1_NCOR2,True,False,False,True,True,True,False,True,True,False,True,False,pancan,0.05
190,NCOR2_NCOR1,NCOR2,NCOR1,2.9997219659656872e-05,0.08379939787733097,166,23.91992874841514,23.939186962401635,0.0005429438992868239,True,False,NCOR1_NCOR2,True,False,False,True,True,True,False,True,True,False,False,False,pancan,0.05
191,RCOR3_RCOR1,RCOR3,RCOR1,2.5318811693611603e-05,0.14262801175274264,98,22.654647231716034,22.836104843046915,0.00046824425836606393,True,False,RCOR1_RCOR3,,,,True,True,True,False,True,True,False,,,pancan,0.05
192,FGB_ANGPTL2,FGB,ANGPTL2,0.197169575087747,-0.11440640378253113,77,29.455726663156586,29.707227326600602,0.3792297343161382,False,False,ANGPTL2_FGB,,,,False,False,False,False,False,True,False,,,pancan,0.05
193,FGG_ANGPTL2,FGG,ANGPTL2,0.18733688036691196,-0.14394668113175668,67,28.735798453604083,28.766391881232746,0.367434465228018,False,False,ANGPTL2_FGG,,,,False,False,False,False,False,True,False,,,pancan,0.05
194,FGL1_ANGPTL2,FGL1,ANGPTL2,0.838040102986517,-0.02263202048566826,63,21.351201565530538,21.535272180055532,0.9136437208693102,False,False,ANGPTL2_FGL1,,,,False,False,False,False,True,False,False,False,False,pancan,0.05
195,ANGPT2_ANGPTL2,ANGPT2,ANGPTL2,0.725219427226143,-0.03546753975082784,71,22.125000570023804,22.295256961302968,0.8440409058885576,False,False,ANGPT2_ANGPTL2,False,,,False,False,False,False,False,False,False,,,pancan,0.05
196,FGL2_ANGPTL2,FGL2,ANGPTL2,0.04499870788403985,-0.14627876844359072,77,24.955668350999098,25.00974527445632,0.13851354286677495,False,False,ANGPTL2_FGL2,False,,,False,False,False,False,True,False,False,,,pancan,0.05
197,FGB_FGL1,FGB,FGL1,0.479521902694247,-0.0470772408494753,169,29.694008941379042,29.671706376276198,0.6613695807691184,False,False,FGB_FGL1,,,,False,False,False,False,True,False,False,,,pancan,0.05
198,FGG_FGL1,FGG,FGL1,0.6190116421234535,-0.044150912780043426,127,28.75532969974327,28.738087277430147,0.7725806506065398,False,False,FGG_FGL1,,,,False,False,False,False,True,False,False,,,pancan,0.05
199,FGL2_FGL1,FGL2,FGL1,0.12202583350283391,-0.08471641479132927,169,25.09169131173448,24.992106377285406,0.27986646002716925,False,False,FGL1_FGL2,,,,False,False,False,False,True,True,False,,,pancan,0.05
200,ANGPTL2_FGL1,ANGPTL2,FGL1,0.46127137640306604,-0.04081772943420618,169,23.886465675823114,23.70978919145348,0.6454647071499907,False,False,ANGPTL2_FGL1,,,,False,False,False,False,True,False,False,False,False,pancan,0.05
201,ACVR1_TGFBR2,ACVR1,TGFBR2,0.2651915596381663,0.04785221561712075,184,21.645162192475265,21.241675501767496,0.457176347467075,False,False,ACVR1_TGFBR2,False,,,True,False,False,True,True,False,False,,,pancan,0.05
202,TGFBR1_TGFBR2,TGFBR1,TGFBR2,0.006448818487431634,0.17297729478105686,111,20.054569188401285,20.244277457532927,0.03413464988480615,True,False,TGFBR1_TGFBR2,False,False,False,True,False,True,True,False,False,False,,,pancan,0.05
